idx,idx_Top10,idx_original,Original_ID,synset,Name,ILSVRC2012_ID,WNID,Words,Img_Name,HHI_Score,Top3_sum,Top5_sum,child,L1.class,L2.class,L3.class,L4.class,L5.class
5529,26735,27948,315,n03201208,Dining Table,315,n03201208,"dining table, board",ILSVRC2012_val_00027949.JPEG,5639.186797,87.0908737,87.36615915,Dining_Table,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5530,26742,27955,101,n02364673,Guinea Pig,101,n02364673,"guinea pig, Cavia cobaya",ILSVRC2012_val_00027956.JPEG,8870.103731,95.25559719,95.30957532,Guinea_Pig,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5531,26744,27958,913,n12998815,Agaric,913,n12998815,agaric,ILSVRC2012_val_00027959.JPEG,8338.260919,95.3012313,95.37184883,Agaric,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5532,26747,27961,106,n02113624,Toy Poodle,106,n02113624,toy poodle,ILSVRC2012_val_00027962.JPEG,2921.848312,84.747064,87.3988229,Toy_Poodle,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5533,26748,27962,191,n02102318,Cocker Spaniel,191,n02102318,"cocker spaniel, English cocker spaniel, cocker",ILSVRC2012_val_00027963.JPEG,3172.037702,74.6255842,80.7132332,Cocker_Spaniel,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5534,26750,27964,799,n03250847,Drumstick,799,n03250847,drumstick,ILSVRC2012_val_00027965.JPEG,5334.407511,77.55817203,78.86095946,Drumstick,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5535,26752,27966,789,n03924679,Photocopier,789,n03924679,photocopier,ILSVRC2012_val_00027967.JPEG,9726.528932,98.95834813,99.03177904,Photocopier,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5536,26753,27967,693,n03956157,Planetarium,693,n03956157,planetarium,ILSVRC2012_val_00027968.JPEG,8176.634696,91.88855849,92.20227073,Planetarium,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5537,26755,27969,819,n04560804,Water Jug,819,n04560804,water jug,ILSVRC2012_val_00027970.JPEG,3395.851211,69.714963,76.769009,Water_Jug,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5538,26758,27972,740,n07716906,Spaghetti Squash,740,n07716906,spaghetti squash,ILSVRC2012_val_00027973.JPEG,6613.321188,87.3909019,88.36831285,Spaghetti_Squash,entity.n.01,physical_entity.n.01,matter.n.03,solid.n.01,food.n.02
5539,26760,27974,349,n04487394,Trombone,349,n04487394,trombone,ILSVRC2012_val_00027975.JPEG,2697.231447,81.723054,90.358513,Trombone,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5540,26763,27977,289,n04465501,Tractor,289,n04465501,tractor,ILSVRC2012_val_00027978.JPEG,4087.864585,91.669951,94.07441367,Tractor,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5541,26765,27979,167,n02398521,Hippopotamus,167,n02398521,"hippopotamus, hippo, river horse, Hippopotamus amphibius",ILSVRC2012_val_00027980.JPEG,1727.442752,59.3635836,63.1754348,Hippopotamus,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5542,26774,27988,132,n02088364,Beagle,132,n02088364,beagle,ILSVRC2012_val_00027989.JPEG,9470.837333,98.56077825,98.94824642,Beagle,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5543,26775,27989,151,n02113799,Standard Poodle,151,n02113799,standard poodle,ILSVRC2012_val_00027990.JPEG,6924.115993,87.35700845,88.02892763,Standard_Poodle,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5544,26776,27990,531,n04376876,Syringe,531,n04376876,syringe,ILSVRC2012_val_00027991.JPEG,5596.772526,80.4678915,82.6560528,Syringe,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5545,26778,27992,845,n02730930,Apron,845,n02730930,apron,ILSVRC2012_val_00027993.JPEG,9820.472406,99.15614061,99.19289652,Apron,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5546,26780,27994,23,n02442845,Mink,23,n02442845,mink,ILSVRC2012_val_00027995.JPEG,3046.181821,84.755481,87.51233466,Mink,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5547,26782,27997,580,n02910353,Buckle,580,n02910353,buckle,ILSVRC2012_val_00027998.JPEG,1760.466221,64.597457,82.7521274,Buckle,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5548,26787,28002,737,n07714990,Broccoli,737,n07714990,broccoli,ILSVRC2012_val_00028003.JPEG,9985.651274,99.94088306,99.9477837,Broccoli,entity.n.01,physical_entity.n.01,matter.n.03,solid.n.01,food.n.02
5549,26789,28004,356,n03372029,Flute,356,n03372029,"flute, transverse flute",ILSVRC2012_val_00028005.JPEG,2053.122968,61.1489783,66.6175836,Flute,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5550,26793,28008,211,n02106662,German Shepherd,211,n02106662,"German shepherd, German shepherd dog, German police dog, alsatian",ILSVRC2012_val_00028009.JPEG,3298.063918,62.7725813,66.3998541,German_Shepherd,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5551,26798,28013,513,n03843555,Oil Filter,513,n03843555,oil filter,ILSVRC2012_val_00028014.JPEG,9849.316326,99.40596471,99.45166078,Oil_Filter,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5552,26801,28016,108,n02403003,Ox,108,n02403003,ox,ILSVRC2012_val_00028017.JPEG,9716.115107,99.35250715,99.49083276,Ox,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5553,26808,28023,390,n01537544,Indigo Bunting,390,n01537544,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",ILSVRC2012_val_00028024.JPEG,9743.177103,98.7445792,98.76401647,Indigo_Bunting,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5554,26810,28025,962,n04146614,School Bus,962,n04146614,school bus,ILSVRC2012_val_00028026.JPEG,9905.066149,99.63178062,99.6385657,School_Bus,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5555,26812,28027,442,n01484850,Great White Shark,442,n01484850,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",ILSVRC2012_val_00028028.JPEG,9654.208294,98.3065041,98.32959588,Great_White_Shark,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5556,26814,28029,897,n03220513,Dome,897,n03220513,dome,ILSVRC2012_val_00028030.JPEG,8913.232729,97.07764946,97.37878469,Dome,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5557,26815,28030,724,n04326547,Stone Wall,724,n04326547,stone wall,ILSVRC2012_val_00028031.JPEG,9881.404788,99.52983945,99.55934724,Stone_Wall,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5558,26818,28034,607,n01774384,Black Widow,607,n01774384,"black widow, Latrodectus mactans",ILSVRC2012_val_00028035.JPEG,8695.426299,96.2540534,96.68590405,Black_Widow,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5559,26821,28037,381,n03967562,Plow,381,n03967562,"plow, plough",ILSVRC2012_val_00028038.JPEG,1538.359573,60.275647,70.1916218,Plow,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5560,26823,28040,499,n01641577,Bullfrog,499,n01641577,"bullfrog, Rana catesbeiana",ILSVRC2012_val_00028041.JPEG,3729.154103,97.15238,97.26954005,Bullfrog,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5561,26826,28043,720,n03160309,Dam,720,n03160309,"dam, dike, dyke",ILSVRC2012_val_00028044.JPEG,919.5845102,47.687686,59.447353,Dam,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5562,26828,28045,728,n03792972,Mountain Tent,728,n03792972,mountain tent,ILSVRC2012_val_00028046.JPEG,8270.788812,91.86026687,92.16548561,Mountain_Tent,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5563,26830,28047,978,n04392985,Tape Player,978,n04392985,tape player,ILSVRC2012_val_00028048.JPEG,2076.225427,68.077527,82.1542163,Tape_Player,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5564,26860,28077,152,n02095570,Lakeland Terrier,152,n02095570,Lakeland terrier,ILSVRC2012_val_00028078.JPEG,2583.173001,63.7805935,68.1609063,Lakeland_Terrier,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5565,26864,28083,444,n01494475,Hammerhead,444,n01494475,"hammerhead, hammerhead shark",ILSVRC2012_val_00028084.JPEG,8297.435311,94.54213936,94.67728124,Hammerhead,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5566,26869,28088,180,n02088632,Bluetick,180,n02088632,bluetick,ILSVRC2012_val_00028089.JPEG,9997.599462,99.99895581,99.99908418,Bluetick,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5567,26876,28095,614,n01978455,Rock Crab,614,n01978455,"rock crab, Cancer irroratus",ILSVRC2012_val_00028096.JPEG,1163.290853,53.895385,58.7434471,Rock_Crab,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5568,26877,28096,480,n01729977,Green Snake,480,n01729977,"green snake, grass snake",ILSVRC2012_val_00028097.JPEG,8779.542543,95.64036086,95.76877924,Green_Snake,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5569,26881,28100,345,n02676566,Acoustic Guitar,345,n02676566,acoustic guitar,ILSVRC2012_val_00028101.JPEG,3427.350489,88.1603883,90.8826999,Acoustic_Guitar,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5570,26882,28101,922,n03733281,Maze,922,n03733281,"maze, labyrinth",ILSVRC2012_val_00028102.JPEG,9993.309125,99.96928094,99.97022031,Maze,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5571,26885,28104,860,n04039381,Racket,860,n04039381,"racket, racquet",ILSVRC2012_val_00028105.JPEG,9457.061657,99.44387614,99.4857453,Racket,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5572,26890,28110,288,n04252077,Snowmobile,288,n04252077,snowmobile,ILSVRC2012_val_00028111.JPEG,7853.146153,89.867741,90.13613733,Snowmobile,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5573,26892,28112,499,n01641577,Bullfrog,499,n01641577,"bullfrog, Rana catesbeiana",ILSVRC2012_val_00028113.JPEG,5301.889273,96.5592679,96.7778937,Bullfrog,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5574,26893,28113,355,n04141076,Sax,355,n04141076,"sax, saxophone",ILSVRC2012_val_00028114.JPEG,2206.278671,68.340969,77.9112447,Sax,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5575,26895,28115,914,n02992529,Cellular Telephone,914,n02992529,"cellular telephone, cellular phone, cellphone, cell, mobile phone",ILSVRC2012_val_00028116.JPEG,8530.687623,97.24211067,97.55687973,Cellular_Telephone,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5576,26896,28116,223,n02672831,Accordion,223,n02672831,"accordion, piano accordion, squeeze box",ILSVRC2012_val_00028117.JPEG,9992.979314,99.97495448,99.97654871,Accordion,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5577,26901,28121,626,n02172182,Dung Beetle,626,n02172182,dung beetle,ILSVRC2012_val_00028122.JPEG,9338.035508,96.78418655,96.83192243,Dung_Beetle,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5578,26903,28123,989,n04417672,Thatch,989,n04417672,"thatch, thatched roof",ILSVRC2012_val_00028124.JPEG,9344.636767,96.78352717,96.83969918,Thatch,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5579,26921,28141,75,n02500267,Indri,75,n02500267,"indri, indris, Indri indri, Indri brevicaudatus",ILSVRC2012_val_00028142.JPEG,8602.707956,94.29648344,94.41268287,Indri,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5580,26922,28143,227,n03452741,Grand Piano,227,n03452741,"grand piano, grand",ILSVRC2012_val_00028144.JPEG,9146.307926,99.12004857,99.46424146,Grand_Piano,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5581,26923,28144,716,n02892201,Brass,716,n02892201,"brass, memorial tablet, plaque",ILSVRC2012_val_00028145.JPEG,1987.024077,73.314816,85.85546995,Brass,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5582,26927,28148,892,n03633091,Ladle,892,n03633091,ladle,ILSVRC2012_val_00028149.JPEG,2532.4024,58.4633777,62.6461929,Ladle,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5583,26934,28155,599,n03794056,Mousetrap,599,n03794056,mousetrap,ILSVRC2012_val_00028156.JPEG,3398.192998,76.305289,82.9538565,Mousetrap,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5584,26937,28158,405,n01806143,Peacock,405,n01806143,peacock,ILSVRC2012_val_00028159.JPEG,9925.909122,99.65682635,99.67144371,Peacock,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5585,26938,28159,107,n02093859,Kerry Blue Terrier,107,n02093859,Kerry blue terrier,ILSVRC2012_val_00028160.JPEG,7064.610836,86.5522702,87.71158863,Kerry_Blue_Terrier,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5586,26948,28170,539,n02950826,Cannon,539,n02950826,cannon,ILSVRC2012_val_00028171.JPEG,9545.626396,97.86925516,97.9561193,Cannon,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5587,26954,28179,238,n03662601,Lifeboat,238,n03662601,lifeboat,ILSVRC2012_val_00028180.JPEG,9369.301366,96.94333406,96.9962299,Lifeboat,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5588,26960,28185,704,n02776631,Bakery,704,n02776631,"bakery, bakeshop, bakehouse",ILSVRC2012_val_00028186.JPEG,5109.467945,83.0155795,85.6830897,Bakery,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5589,26968,28193,236,n03447447,Gondola,236,n03447447,gondola,ILSVRC2012_val_00028194.JPEG,9939.049237,99.70376116,99.70887387,Gondola,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5590,26980,28205,316,n03290653,Entertainment Center,316,n03290653,entertainment center,ILSVRC2012_val_00028206.JPEG,8009.55851,90.27186443,90.50365717,Entertainment_Center,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5591,26981,28206,227,n03452741,Grand Piano,227,n03452741,"grand piano, grand",ILSVRC2012_val_00028207.JPEG,7662.220729,88.9186514,89.04100958,Grand_Piano,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5592,26983,28208,273,n04037443,Racer,273,n04037443,"racer, race car, racing car",ILSVRC2012_val_00028209.JPEG,8747.445899,96.3230567,97.00426288,Racer,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5593,26985,28210,234,n04266014,Space Shuttle,234,n04266014,space shuttle,ILSVRC2012_val_00028211.JPEG,9968.664713,99.85653361,99.86122839,Space_Shuttle,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5594,26991,28216,209,n02134418,Sloth Bear,209,n02134418,"sloth bear, Melursus ursinus, Ursus ursinus",ILSVRC2012_val_00028217.JPEG,7768.378722,91.3142028,91.94528847,Sloth_Bear,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5595,26996,28223,391,n01558993,Robin,391,n01558993,"robin, American robin, Turdus migratorius",ILSVRC2012_val_00028224.JPEG,9225.015617,96.19580589,96.26195637,Robin,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5596,27001,28229,392,n01560419,Bulbul,392,n01560419,bulbul,ILSVRC2012_val_00028230.JPEG,8451.683597,92.43274022,92.59701744,Bulbul,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5597,27003,28231,782,n03710637,Maillot,782,n03710637,maillot,ILSVRC2012_val_00028232.JPEG,3005.58698,83.025135,84.59552131,Maillot,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5598,27006,28234,88,n02094114,Norfolk Terrier,88,n02094114,Norfolk terrier,ILSVRC2012_val_00028235.JPEG,3863.076228,83.867116,91.28452114,Norfolk_Terrier,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5599,27011,28239,898,n03127925,Crate,898,n03127925,crate,ILSVRC2012_val_00028240.JPEG,9682.141352,98.92829777,98.98565632,Crate,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5600,27012,28240,643,n02279972,Monarch,643,n02279972,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",ILSVRC2012_val_00028241.JPEG,8232.295143,90.90546838,91.02523903,Monarch,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5601,27014,28242,708,n03089624,Confectionery,708,n03089624,"confectionery, confectionary, candy store",ILSVRC2012_val_00028243.JPEG,8528.625341,96.5224451,98.10459036,Confectionery,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5602,27016,28244,863,n04041544,Radio,863,n04041544,"radio, wireless",ILSVRC2012_val_00028245.JPEG,4303.420327,81.690079,85.7135891,Radio,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5603,27023,28252,801,n03026506,Christmas Stocking,801,n03026506,Christmas stocking,ILSVRC2012_val_00028253.JPEG,9999.039223,99.99587221,99.9960747,Christmas_Stocking,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5604,27024,28253,535,n04356056,Sunglasses,535,n04356056,"sunglasses, dark glasses, shades",ILSVRC2012_val_00028254.JPEG,3289.011878,78.890318,82.5807858,Sunglasses,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5605,27029,28258,916,n02790996,Barbell,916,n02790996,barbell,ILSVRC2012_val_00028259.JPEG,9484.610633,98.13681639,98.18126828,Barbell,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5606,27030,28259,217,n01873310,Platypus,217,n01873310,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus",ILSVRC2012_val_00028260.JPEG,9999.969,99.99986132,99.99987091,Platypus,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5607,27038,28268,520,n03841143,Odometer,520,n03841143,"odometer, hodometer, mileometer, milometer",ILSVRC2012_val_00028269.JPEG,7303.500935,85.63549965,85.75958316,Odometer,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5608,27051,28281,87,n02085936,Maltese Dog,87,n02085936,"Maltese dog, Maltese terrier, Maltese",ILSVRC2012_val_00028282.JPEG,8228.578796,92.93576083,93.41534401,Maltese_Dog,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5609,27054,28284,555,n04428191,Thresher,555,n04428191,"thresher, thrasher, threshing machine",ILSVRC2012_val_00028285.JPEG,4510.095438,89.1839019,91.2126748,Thresher,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5610,27055,28285,878,n13044778,Earthstar,878,n13044778,earthstar,ILSVRC2012_val_00028286.JPEG,9384.966363,96.93332085,96.98460224,Earthstar,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5611,27058,28288,833,n02916936,Bulletproof Vest,833,n02916936,bulletproof vest,ILSVRC2012_val_00028289.JPEG,4994.154865,77.0394118,79.2024268,Bulletproof_Vest,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5612,27061,28291,191,n02102318,Cocker Spaniel,191,n02102318,"cocker spaniel, English cocker spaniel, cocker",ILSVRC2012_val_00028292.JPEG,6696.366936,88.6821931,90.289317,Cocker_Spaniel,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
5613,27063,28293,515,n04265275,Space Heater,515,n04265275,space heater,ILSVRC2012_val_00028294.JPEG,1124.264388,46.853506,56.3161163,Space_Heater,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5614,27067,28297,249,n03478589,Half Track,249,n03478589,half track,ILSVRC2012_val_00028298.JPEG,9176.280514,96.02611761,96.11187245,Half_Track,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5615,27072,28302,377,n02951585,Can Opener,377,n02951585,"can opener, tin opener",ILSVRC2012_val_00028303.JPEG,9842.6807,99.46814632,99.50665881,Can_Opener,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5616,27085,28315,921,n03871628,Packet,921,n03871628,packet,ILSVRC2012_val_00028316.JPEG,9745.638649,99.33724649,99.43831536,Packet,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
5617,27087,28317,11,n02125311,Cougar,11,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",ILSVRC2012_val_00028318.JPEG,5016.393892,95.51170138,95.7488435,Cougar,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
